source_center,destination_center,total_trips,median_delay_ratio,mean_delay_ratio,p90_delay_ratio,std_delay_ratio,sla_breaches,od_mean_dist_km,od_reliability,breach_rate,is_chronic,breach_share_pct
IND586128AAA,IND586211AAA,15,1.659090532024879,1.6825818050347512,1.8399205415372175,0.14913595157823104,15,47.876666666666665,0.0,1.0,True,0.06286408784208541
IND600008AAC,IND600056AAB,15,2.324323696128731,2.807393244686351,4.42105146814435,1.182469242522015,15,45.15667333333333,0.0,1.0,True,0.06286408784208541
IND614809AAA,IND610001AAA,17,1.353845945562162,1.3576761148954897,1.5294307356449588,0.14345544879517552,15,81.61791764705882,0.2941176470588235,0.8823529411764706,True,0.06286408784208541
IND621211AAA,IND621010AAA,15,1.499999318182128,1.5873729956265221,1.9363627561987473,0.2752956651357178,15,23.751193333333333,0.0666666666666666,1.0,True,0.06286408784208541
IND623315AAB,IND614620AAA,15,1.535713737245094,1.5545360680648852,1.6642851198981714,0.13368188122211377,15,35.08174666666666,0.0,1.0,True,0.06286408784208541
IND626138AAA,IND625008AAA,16,1.4763623785775855,1.5244561786318662,1.7419352029136768,0.40188724268117293,15,52.43813125,0.25,0.9375,True,0.06286408784208541
IND630561AAA,IND623407AAA,15,1.833332722222426,1.8991391600626406,2.104085333879286,0.24161472690007366,15,46.645913333333326,0.0,1.0,True,0.06286408784208541
IND632006AAA,IND600056AAB,17,1.6699998330000168,1.6377979763588904,1.9481479076360608,0.33938636337588846,15,121.99919411764706,0.1176470588235294,0.8823529411764706,True,0.06286408784208541
IND641062AAD,IND643231AAA,15,2.592592112482942,2.597384662639261,2.712828492181264,0.3669879146269181,15,70.65374,0.0,1.0,True,0.06286408784208541
IND641664AAA,IND638657AAA,15,1.542856702040942,1.5310456605357126,1.6648644149015093,0.16422850933063948,15,40.61555333333333,0.0,1.0,True,0.06286408784208541
IND642126AAA,IND642001AAA,17,1.3793098692034933,1.4128958912886982,1.6677334031918638,0.23272109325975457,15,30.844629411764707,0.1764705882352941,0.8823529411764706,True,0.06286408784208541
IND679531AAA,IND680587AAA,15,1.3333327777780093,1.4932510689532867,1.991303482041964,0.3372739880123483,15,20.23894,0.1333333333333333,1.0,True,0.06286408784208541
IND680104AAA,IND679576AAA,17,1.4705878027682933,1.5077716679645472,1.9290316357962465,0.2702662952317206,15,31.13528235294117,0.1764705882352941,0.8823529411764706,True,0.06286408784208541
IND686507AAA,IND686513AAA,15,2.3333307407436217,2.3370343153323985,2.5555527160525378,0.25439597987530427,15,12.717673333333334,0.0,1.0,True,0.06286408784208541
IND691305AAA,IND689645AAA,15,2.346152943787329,2.4022571142034965,2.6986655694226687,0.2639817482121966,15,28.77379333333333,0.0,1.0,True,0.06286408784208541
IND700065AAB,IND712310AAA,15,5.3749977604176,5.239282578060406,6.727269367987766,1.302034400230654,15,22.761153333333333,0.0,1.0,True,0.06286408784208541
IND712311AAA,IND700053AAA,15,2.799999066666978,3.3517793144912216,5.027190566105945,1.4534127049200027,15,30.508586666666663,0.0,1.0,True,0.06286408784208541
IND723130AAA,IND723101AAA,15,1.999999047619501,2.4493783427714315,3.596968033124212,0.902927662221435,15,30.62506,0.0,1.0,True,0.06286408784208541
IND731237AAB,IND731224AAA,15,3.1578930747931184,3.378036949484849,4.08482741629016,0.7479103159016177,15,28.36236,0.0,1.0,True,0.06286408784208541
IND842001AAA,IND843109AAB,15,3.66666259259712,3.7771470555606688,5.151105747659921,1.2413962595863999,15,14.893706666666668,0.0,1.0,True,0.06286408784208541
IND842001AAA,IND845412AAB,15,2.264705216263172,2.2601201496939343,2.5219243781732748,0.24052528878843718,15,49.53322,0.0,1.0,True,0.06286408784208541
IND845438AAA,IND845455AAB,15,1.8378373411250428,2.0172235072600078,2.881249099609656,0.5104879132487751,15,37.89724,0.0,1.0,True,0.06286408784208541
IND847223AAA,IND842001AAA,15,9.953844622485445,9.650129908668628,10.787498314453389,1.4668749082570904,15,88.87311333333334,0.0,1.0,True,0.06286408784208541
IND000000ACB,IND600056AAB,14,1.649388430888194,1.7579020302279733,1.9030119046678264,0.299925527240192,14,2361.555264285714,0.0,1.0,True,0.05867314865261305
IND000000ACB,IND751002AAB,15,1.3608529176552602,1.4810244386485958,1.792887577944915,0.2456895492423141,14,2134.4517066666667,0.1333333333333333,0.9333333333333333,True,0.05867314865261305
IND110037AAM,IND110024AAA,14,2.5099705622725796,2.474962221361239,2.8792916887993014,0.428124948548314,14,26.58997857142857,0.0,1.0,True,0.05867314865261305
IND110078AAA,IND110043AAA,14,2.574998947083764,2.708252316310067,3.465215902804673,0.8019553895323276,14,19.047164285714285,0.0,1.0,True,0.05867314865261305
IND203396AAB,IND203390AAA,15,1.2926826115408263,1.3359223913637666,1.5641021630507272,0.2725187382506908,14,34.68956,0.2666666666666666,0.9333333333333333,True,0.05867314865261305
IND206122AAA,IND206001AAA,19,1.4166663715278391,1.415931903010352,1.6942631757355222,0.2490749610116991,14,75.88259473684211,0.2631578947368421,0.7368421052631579,True,0.05867314865261305
IND209304AAA,IND209101AAA,16,2.999997774726928,3.30193284216484,5.846149349115885,1.7637844922108983,14,39.0693875,0.125,0.875,True,0.05867314865261305
IND245304AAA,IND245101AAA,14,1.7840893534793205,1.791831178516533,2.1749982259629874,0.3043903246696826,14,14.94215,0.0714285714285714,1.0,True,0.05867314865261305
IND247667AAA,IND249407AAA,14,1.869443950848896,2.2500153211896734,3.1483182230134945,0.923269613897151,14,30.921335714285718,0.0,1.0,True,0.05867314865261305
IND302014AAA,IND110037AAM,14,1.5470306878956128,1.5811831891068004,1.8477586091735243,0.28896426530626895,14,297.21722142857146,0.0,1.0,True,0.05867314865261305
IND302014AAA,IND305001AAC,14,2.1692686254367413,2.1844840127505414,2.4010177853315713,0.23742706612753947,14,157.03076428571427,0.0,1.0,True,0.05867314865261305
IND313001AAB,IND382430AAB,14,1.9606495051957573,2.0401028804326558,2.4052928385158263,0.27929531980860617,14,294.1621857142857,0.0,1.0,True,0.05867314865261305
IND313324AAA,IND313001AAB,14,1.8267803659084538,1.9586660487717833,2.6543472490549465,0.4907122857411031,14,64.13295000000001,0.0,1.0,True,0.05867314865261305
IND322230AAA,IND322241AAA,14,1.6111105144035132,1.6966116291323519,2.0999992242860017,0.28833170786746704,14,32.408942857142854,0.0,1.0,True,0.05867314865261305
IND341303AAA,IND341306AAA,14,1.7019920291006814,1.7564222726659329,1.8499992291669878,0.29776795708043735,14,34.26805,0.0,1.0,True,0.05867314865261305
IND341510AAB,IND305001AAC,14,2.382948541315452,2.475666362301411,2.913451588961044,0.3237371331412713,14,73.6502,0.0,1.0,True,0.05867314865261305
IND342301AAA,IND342005AAD,14,5.6858614438400075,5.4036165295749985,6.890399448768044,1.7505795404350086,14,167.88105714285714,0.0,1.0,True,0.05867314865261305
IND360530AAB,IND362001AAA,15,1.9857140020408568,2.053780939927991,2.1565214265910972,0.7929592980031555,14,84.57507333333334,0.0666666666666666,0.9333333333333333,True,0.05867314865261305
IND362001AAA,IND362220AAA,14,1.900348851105527,2.1802136640671033,2.675875629771238,0.7963764623549073,14,39.38466428571429,0.0714285714285714,1.0,True,0.05867314865261305
IND370110AAA,IND370001AAA,14,2.1671420377350046,2.251528904097747,2.693632946288608,0.3514144117155918,14,42.41005714285715,0.0,1.0,True,0.05867314865261305
IND382430AAB,IND313001AAB,14,1.9490262464807073,1.957483099372928,2.148616274913546,0.17417571363357476,14,284.70338571428573,0.0,1.0,True,0.05867314865261305
IND385001AAA,IND385535AAA,14,1.5277768769295452,1.671599275015444,2.103683119903613,0.29122643169242957,14,24.582371428571427,0.0,1.0,True,0.05867314865261305
IND387001AAA,IND388220AAA,14,1.771303608302767,2.011665373065165,2.733332109347997,0.5290742612275702,14,27.1904,0.0,1.0,True,0.05867314865261305
IND388220AAA,IND388320AAA,14,1.8001664848131145,2.121467517359008,2.9208321163199518,0.6674708297798624,14,27.67045,0.0,1.0,True,0.05867314865261305
IND395001AAA,IND395023AAD,14,10.142848923939965,9.757109609685145,11.501896930708286,2.1738195812124768,14,14.343435714285716,0.0,1.0,True,0.05867314865261305
IND401104AAA,IND421302AAG,14,2.4823707993819744,3.052931493669213,5.443354253827649,1.6107864642924319,14,28.139792857142854,0.0,1.0,True,0.05867314865261305
IND403726AAA,IND411033AAA,14,1.7830215749429663,1.8650631514350595,2.1017492732133856,0.3170406923156758,14,521.7482857142857,0.0,1.0,True,0.05867314865261305
IND416510AAA,IND416606AAA,14,1.7696292887353193,1.8691503107507326,2.270832860243154,0.2540310647635666,14,54.41815,0.0,1.0,True,0.05867314865261305
IND421302AAG,IND131028AAB,14,1.7846431975365675,1.7713558081793506,1.898573041950817,0.12504553538273447,14,1496.9425571428571,0.0,1.0,True,0.05867314865261305
IND421302AAR,IND400612AAA,14,2.3999976000024,2.4356039110490775,2.7781791143828016,0.3285653405806719,14,14.317578571428571,0.0,1.0,True,0.05867314865261305
IND421601AAB,IND421302AAG,14,3.7211968945777194,4.722297294822371,8.539151810353793,2.973151616728198,14,43.58308571428571,0.0,1.0,True,0.05867314865261305
IND425405AAA,IND424006AAA,14,20.0,17.607142746598665,20.0,6.092610386291562,14,63.324450000000006,0.0,1.0,True,0.05867314865261305
IND431515AAA,IND431517AAB,14,2.9333313777790817,3.021384055741375,3.3424978701055252,0.4283816464552899,14,21.633928571428573,0.0,1.0,True,0.05867314865261305
IND462022AAA,IND466001AAA,14,2.3725313130187367,2.4032219832123656,2.7637311375986746,0.25889005750396704,14,57.88550714285714,0.0,1.0,True,0.05867314865261305
IND507002AAA,IND508213AAB,14,1.8425172801614946,1.818741902196573,1.9776258201579908,0.17031004115730236,14,63.48864285714286,0.0,1.0,True,0.05867314865261305
IND508001AAA,IND501359AAE,14,1.7802724485603427,1.8139384345196574,2.0287218724270693,0.15015534753567256,14,116.40316428571428,0.0,1.0,True,0.05867314865261305
IND508213AAB,IND508001AAA,14,1.8933138620301664,1.9654250897381627,2.419368710105555,0.3451921570918665,14,51.40362142857144,0.0,1.0,True,0.05867314865261305
IND508223AAA,IND500039AAC,14,1.6223053639780614,1.676943208919308,1.9249998023490846,0.2744749462158304,14,110.02089285714284,0.0,1.0,True,0.05867314865261305
IND509301AAA,IND501359AAE,14,1.8837618036495556,1.9050248012089648,2.075892430860601,0.5325639014274665,14,66.78654285714286,0.0714285714285714,1.0,True,0.05867314865261305
IND515201AAA,IND515301AAA,14,2.8547605108283456,2.817716631237159,3.257141306123188,0.3954734684865503,14,31.064492857142856,0.0,1.0,True,0.05867314865261305
IND518102AAA,IND518002AAA,14,1.9999998449612524,1.9951463381673764,2.0876066811875833,0.09392030270705402,14,176.1357142857143,0.0,1.0,True,0.05867314865261305
IND518422AAB,IND518102AAA,14,2.065800593936431,2.062815534311899,2.146087434282063,0.08840665030964183,14,108.31967857142855,0.0,1.0,True,0.05867314865261305
IND521333AAA,IND521225AAB,14,2.4489505374058025,2.748125491752075,3.7202893099712484,0.9990635761099458,14,82.603,0.0,1.0,True,0.05867314865261305
IND523316AAB,IND522647AAA,14,1.6857295261379188,1.769377357514584,2.058490177643363,0.1955818741897908,14,77.16531428571429,0.0,1.0,True,0.05867314865261305
IND524003AAA,IND501359AAE,14,1.6321090638473934,1.642420396651138,1.766108735669286,0.09520090114517646,14,475.89893571428576,0.0,1.0,True,0.05867314865261305
IND524132AAA,IND524101AAB,14,1.6714280938776873,1.6836263091566754,1.8722217021606382,0.165510040694239,14,39.64442857142858,0.0,1.0,True,0.05867314865261305
IND533106AAA,IND533308AAB,14,3.636903438760245,3.6702599090576045,5.161456643217668,1.1892564121114766,14,34.05228571428571,0.0,1.0,True,0.05867314865261305
IND533308AAB,IND533003AAA,15,1.4666663407408131,1.4772909368657,1.7521735321361886,0.22019641575729745,14,49.21594,0.0666666666666666,0.9333333333333333,True,0.05867314865261305
IND534001AAA,IND521333AAA,14,1.7541659507641811,1.9002444747017204,1.9519992192003124,0.5349670543880757,14,24.600964285714287,0.0,1.0,True,0.05867314865261305
IND560043AAC,IND562132AAA,16,1.9515239080886824,2.2372832551168704,3.556252464938501,0.9999318875748708,14,33.99695,0.125,0.875,True,0.05867314865261305
IND560078AAC,IND562132AAA,16,1.5625386960405794,1.8302655706760789,2.6326451034963787,0.8979338922508123,14,37.76731875,0.125,0.875,True,0.05867314865261305
IND560099AAB,IND560002AAA,25,1.2619044614513186,1.434581363944202,2.1453623204382395,0.5590337856169763,14,27.088344000000003,0.48,0.56,True,0.05867314865261305
IND560300AAB,IND563101AAB,14,1.7941995248799194,1.890085367131794,2.06034446671177,0.2980976249781406,14,73.68087857142858,0.0,1.0,True,0.05867314865261305
IND561202AAB,IND515134AAA,14,1.8468641308582598,1.9015041408047086,2.242622583176626,0.24022678319166452,14,68.07865,0.0,1.0,True,0.05867314865261305
IND562132AAA,IND302014AAA,14,1.6945158719057631,1.6957630693016348,1.7241161057257304,0.11874923569539303,14,2032.5367142857144,0.0,1.0,True,0.05867314865261305
IND562132AAA,IND600056AAB,14,1.477513969817748,1.4509466840523026,1.584139031185173,0.1169343739501989,14,363.8759571428572,0.0714285714285714,1.0,True,0.05867314865261305
IND563116AAA,IND563131AAB,14,1.9523797033265862,2.6512707093843857,4.22333063444618,1.5469160705664482,14,17.695285714285713,0.0,1.0,True,0.05867314865261305
IND563131AAA,IND563125AAB,14,1.8333328968255007,1.819502534914063,2.08100994875815,0.2623347299169645,14,51.388664285714285,0.0,1.0,True,0.05867314865261305
IND570020AAA,IND571602AAA,14,2.3228492201212347,2.4868730662722873,3.304071456280172,1.0483276005823585,14,43.35449285714286,0.0,1.0,True,0.05867314865261305
IND573134AAB,IND573201AAB,14,2.331866327082422,2.4516822522468082,2.9096764807495226,0.6721829278241608,14,43.60982857142857,0.0,1.0,True,0.05867314865261305
IND573201AAB,IND573116AAA,14,1.9935172115190176,2.043690528191214,2.7466657511114168,0.4936205798964997,14,41.83083571428572,0.0,1.0,True,0.05867314865261305
IND573201AAB,IND575004AAB,14,2.7337152173708947,2.7852449142069418,3.048050599745989,0.2573456528969707,14,196.78362142857145,0.0,1.0,True,0.05867314865261305
IND581119AAB,IND577002AAA,14,1.5990562935742858,1.776542304054942,2.195990158143702,0.5132998853600359,14,55.51342857142857,0.0,1.0,True,0.05867314865261305
IND581325AAA,IND580028AAA,14,1.7986108613040468,1.8584244786678656,2.0934073762572853,0.17274099824332845,14,85.44095714285713,0.0,1.0,True,0.05867314865261305
IND584101AAA,IND509124AAA,14,1.4546955025908734,1.5036906099992053,1.6722219125514977,0.17964316886370213,14,51.11389285714286,0.0,1.0,True,0.05867314865261305
IND600008AAA,IND600044AAC,14,2.0683177515974736,2.283492516304368,3.0306194133141866,0.6900039861305293,14,44.48529285714285,0.0,1.0,True,0.05867314865261305
IND600032AAB,IND600044AAD,16,2.095452545043236,2.0354748120512203,2.7846129195288465,0.656274799545426,14,10.521475,0.125,0.875,True,0.05867314865261305
IND600044AAD,IND600056AAB,17,1.5277773533951795,1.6353594610807625,2.175977841090988,0.41979784040077855,14,42.55831764705882,0.2352941176470588,0.8235294117647058,True,0.05867314865261305
IND600056AAB,IND524003AAA,14,1.5781304143777506,1.600313121110171,1.7478025849490761,0.10572800964501682,14,199.1404142857143,0.0,1.0,True,0.05867314865261305
IND603301AAA,IND600044AAD,14,2.2319245390090683,2.2632476310638827,2.685190190116395,0.3364325021684653,14,81.38707142857143,0.0,1.0,True,0.05867314865261305
IND605601AAA,IND607106AAA,14,2.094154869076184,2.128074359810456,2.5597390807617737,0.36248414289534864,14,26.733935714285717,0.0,1.0,True,0.05867314865261305
IND606003AAA,IND606105AAA,14,1.629119671085307,1.6364076167738772,1.7807679296290162,0.1461496358043853,14,15.632728571428572,0.0,1.0,True,0.05867314865261305
IND607106AAA,IND607801AAA,14,2.2727252066134485,2.4021790685328352,2.749997708335243,0.4258872660506852,14,17.589507142857144,0.0,1.0,True,0.05867314865261305
IND607801AAA,IND606003AAA,15,2.173912098299088,2.3124762274238386,3.1431804623800623,0.6797622622214551,14,32.48572,0.0666666666666666,0.9333333333333333,True,0.05867314865261305
IND630002AAA,IND622407AAA,14,1.3364703235940547,1.3509155953148142,1.440749708360476,0.08713780614015994,14,50.14255000000001,0.0,1.0,True,0.05867314865261305
IND632006AAA,IND632301AAA,14,1.9516122736734605,2.0012609753415695,2.311211370643036,0.21544502697655343,14,39.94344285714286,0.0,1.0,True,0.05867314865261305
IND679303AAA,IND679531AAA,14,2.5791650019107975,2.6668497921167007,3.1147597843778625,0.36251853450796767,14,17.046478571428572,0.0,1.0,True,0.05867314865261305
IND68004AAA,IND678683AAA,14,2.4545106039150477,3.1418703016606835,5.2883318343522765,1.5930734852087156,14,32.89492142857143,0.0,1.0,True,0.05867314865261305
IND686028AAB,IND689101AAA,16,1.3831515849974938,1.450925614631671,1.8478252835542246,0.2572133986772592,14,27.3244625,0.125,0.875,True,0.05867314865261305
IND712311AAA,IND721306AAA,14,1.9579269126074845,1.969585713629334,2.1876260545841606,0.2409437020513008,14,143.18045,0.0,1.0,True,0.05867314865261305
IND721134AAB,IND721139AAC,16,1.630680566568659,1.747989639772829,2.2499985937508793,0.5219706746530707,14,19.56091875,0.125,0.875,True,0.05867314865261305
IND723101AAA,IND723202AAA,14,1.7918348922314127,2.0285779276567757,2.7618058027349726,0.4620106061543315,14,46.20504285714286,0.0,1.0,True,0.05867314865261305
IND723202AAA,IND713205AAB,14,2.2137929507729,2.2022365053802764,2.5057785096949674,0.36907259212638943,14,175.0525857142857,0.0,1.0,True,0.05867314865261305
IND742149AAA,IND742148AAA,14,2.9499983926479407,2.977844275970746,3.6072382124144977,0.5184965044500071,14,29.372814285714288,0.0,1.0,True,0.05867314865261305
IND786181AAC,IND786001AAB,14,1.6414266158535324,1.8340522156898953,2.4732146670661987,0.49493706387759046,14,122.33104285714283,0.0,1.0,True,0.05867314865261305
IND802101AAA,IND802119AAA,14,2.7916643402797168,2.9508088178504686,3.3549425283801204,0.6578233552161269,14,18.21902857142857,0.0,1.0,True,0.05867314865261305
IND802119AAA,IND802158AAB,16,1.3026933636579474,1.4421014160536316,1.6425922079855928,0.4665861550736318,14,60.30586875,0.25,0.875,True,0.05867314865261305
IND825301AAA,IND825409AAA,14,2.722078898945698,2.699451465441065,3.1140846009702203,0.3389364975313197,14,58.32176428571429,0.0,1.0,True,0.05867314865261305
IND825409AAA,IND000000ACB,14,1.517188859633507,1.5675241987335211,1.7986124479021866,0.14132442139508328,14,1290.5156357142855,0.0,1.0,True,0.05867314865261305
IND829122AAA,IND825301AAA,14,1.7439020136824355,1.748151239975936,1.9608328595933684,0.3620867513541077,14,59.5738,0.0,1.0,True,0.05867314865261305
IND834002AAB,IND829122AAA,14,2.412297621222034,2.340874691070699,2.867741010406126,0.37607919624678776,14,43.65987142857143,0.0,1.0,True,0.05867314865261305
IND834002AAB,IND832109AAB,14,2.308385316134465,2.310916295245639,2.4090906353306094,0.11114434709316942,14,119.92187142857142,0.0,1.0,True,0.05867314865261305
IND844505AAB,IND842001AAA,14,11.778843888683866,11.905004440257343,15.009612498151442,3.349895238643406,14,73.53492142857144,0.0,1.0,True,0.05867314865261305
IND000000ACB,IND124103AAA,13,1.714285364431558,1.7835462013702394,2.182075968396965,0.3447032171064294,13,54.77155384615384,0.0,1.0,True,0.05448220946314069
IND000000AFT,IND410210AAA,13,2.8124982421885987,3.1104057992224035,4.298639866097784,0.9837418869450817,13,18.01622307692308,0.0,1.0,True,0.05448220946314069
IND123001AAA,IND123401AAB,13,1.6410252202499434,1.789513790644399,2.184209951523697,0.3260836781587906,13,41.33587692307693,0.0,1.0,True,0.05448220946314069
IND160002AAC,IND144001AAB,13,2.1590907455234283,2.2586951162581843,2.2120532403416373,0.5611621381778127,13,164.00598461538462,0.0,1.0,True,0.05448220946314069
IND175015AAA,IND174001AAA,13,7.108695137051077,6.959253896245178,7.702221651687285,0.6406463143058315,13,118.73566153846151,0.0,1.0,True,0.05448220946314069
IND176310AAA,IND145001AAA,13,6.224137573325427,6.169232115395399,6.633647834305571,0.5378624425795804,13,124.0044076923077,0.0,1.0,True,0.05448220946314069
IND205135AAA,IND283203AAA,13,2.19999890000055,2.3911315138863585,3.339998330000836,0.7169935925496302,13,23.03797692307692,0.0,1.0,True,0.05448220946314069
IND208012AAA,IND209304AAA,13,20.0,17.666055920596293,20.0,5.735115207281685,13,26.95106923076923,0.0,1.0,True,0.05448220946314069
IND211002AAB,IND209304AAA,16,1.4495530087847512,1.4491866569696628,1.8050645364031461,0.27755807747835504,13,275.87709375000003,0.3125,0.8125,True,0.05448220946314069
IND211002AAB,IND211011AAA,13,4.428565102049855,4.7953223339497,6.666655555574075,1.2253491212005931,13,10.169115384615385,0.0,1.0,True,0.05448220946314069
IND211002AAB,IND485001AAC,13,2.4961830155585485,2.5299915456635813,2.7405752445741833,0.31198632469993726,13,185.6684,0.0,1.0,True,0.05448220946314069
IND211011AAA,IND212501AAA,13,3.666664920635752,4.097448166132711,5.399997766667592,0.9920647750069999,13,30.7307,0.0,1.0,True,0.05448220946314069
IND212402AAA,IND211002AAB,13,20.0,20.0,20.0,0.0,13,52.374761538461534,0.0,1.0,True,0.05448220946314069
IND212501AAA,IND212402AAA,13,1.7499992708336372,1.7709524448347633,1.9333325277781137,0.16879739214529182,13,23.477784615384618,0.0,1.0,True,0.05448220946314069
IND224001AAA,IND224141AAB,13,3.2631561772862225,3.2989602453980114,3.8606044224065865,0.5096643614454784,13,35.40133846153846,0.0,1.0,True,0.05448220946314069
IND243001AAA,IND243503AAB,13,1.838709084287392,2.061029229921252,2.346400800037164,0.7454802296404862,13,41.52872307692307,0.0,1.0,True,0.05448220946314069
IND245304AAA,IND201007AAA,13,2.666665858586103,2.5807540172386356,2.9704091032313755,0.35373155644700227,13,34.460307692307694,0.0,1.0,True,0.05448220946314069
IND274001AAA,IND274509AAB,13,1.846153136094948,2.301923150858019,3.6559984696006462,0.8851256834389133,13,28.965676923076924,0.0,1.0,True,0.05448220946314069
IND274304AAB,IND274301AAB,13,2.23529280276894,2.312498622561624,2.6235278685130186,0.3893702468677234,13,24.599430769230768,0.0,1.0,True,0.05448220946314069
IND281121AAB,IND110037AAM,13,1.910447618623312,2.246875546046517,2.9890394637554096,1.139705313961546,13,170.35941538461535,0.0,1.0,True,0.05448220946314069
IND301001AAB,IND321001AAB,13,1.7499997426470966,1.8014475098212546,2.1186678795311567,0.2925321331177894,13,74.97433846153847,0.0,1.0,True,0.05448220946314069
IND302006AAA,IND302014AAB,13,3.2941157093437003,3.9208196425153568,6.296964361345206,1.6354669542157334,13,14.303546153846154,0.0,1.0,True,0.05448220946314069
IND302014AAB,IND302006AAA,16,1.5772049247140334,1.5734971601008871,2.0337681048841625,0.35234609308533604,13,18.66886875,0.1875,0.8125,True,0.05448220946314069
IND303303AAA,IND322230AAA,16,1.376712140176419,1.3830144129877369,1.5908433335694436,0.17297674293316712,13,98.24115,0.3125,0.8125,True,0.05448220946314069
IND312001AAA,IND311001AAA,13,1.499999687500065,1.5246003132707069,1.6338472999189977,0.1215618570997871,13,55.01898461538462,0.0,1.0,True,0.05448220946314069
IND313001AAB,IND312001AAA,13,2.038461277120349,2.0372770592090013,2.243589449877197,0.1586480942934043,13,109.92056923076925,0.0,1.0,True,0.05448220946314069
IND333042AAA,IND333031AAA,13,1.4096383843809177,1.438734696147082,1.5524969106932307,0.18316997872790372,13,79.58046153846155,0.0769230769230769,1.0,True,0.05448220946314069
IND363421AAB,IND364710AAA,13,1.918918400292324,1.9338543891518323,2.1567561738496823,0.19755484705723766,13,53.93141538461538,0.0,1.0,True,0.05448220946314069
IND384205AAA,IND384355AAB,13,1.6764700951558542,1.8093030810135982,2.152120547640242,0.376715519797217,13,36.254823076923074,0.0,1.0,True,0.05448220946314069
IND388620AAB,IND388320AAA,13,1.840908672520756,1.842026032948335,2.1914912908286768,0.21989902083646637,13,54.16013076923077,0.0,1.0,True,0.05448220946314069
IND400037AAA,IND400072AAJ,13,3.307689763315566,3.1731480086309576,4.3692273570046405,0.994720127392951,13,15.32856153846154,0.0769230769230769,1.0,True,0.05448220946314069
IND402301AAA,IND402107AAA,13,2.109374670410208,2.206910849686356,2.833522295554151,0.40047549735801863,13,95.40968461538462,0.0,1.0,True,0.05448220946314069
IND403726AAA,IND581303AAA,13,1.6543207834171871,1.8437675974795105,1.8519478114353491,0.6399513357779502,13,85.52476153846153,0.0,1.0,True,0.05448220946314069
IND410206AAA,IND000000AFT,13,2.5333316444455702,3.733619530381039,4.907139713649979,3.778414595550216,13,18.48393846153846,0.0,1.0,True,0.05448220946314069
IND411033AAA,IND416012AAA,13,1.5330395800423091,1.6238786080723575,1.8164234315906052,0.2922913465841603,13,261.45028461538465,0.0,1.0,True,0.05448220946314069
IND431136AAC,IND411033AAA,13,1.86363625774794,2.0206657186855965,2.4674554752984927,0.291140070048918,13,241.32776923076923,0.0,1.0,True,0.05448220946314069
IND450331AAA,IND452001AAC,13,2.234374650878961,2.337119014369247,2.7696965500459774,0.3096872375612616,13,84.96782307692307,0.0,1.0,True,0.05448220946314069
IND466116AAA,IND462022AAA,13,2.0975607198096684,2.647372569247713,3.9688837375773254,1.3375537717976274,13,102.14105384615384,0.0,1.0,True,0.05448220946314069
IND500008AAC,IND501359AAE,13,2.6206887514866373,6.3023484217275145,13.879045115470973,5.786707950159838,13,25.376215384615385,0.0,1.0,True,0.05448220946314069
IND500039AAC,IND508116AAA,13,2.0967735171698334,2.228509450237956,2.8636549646991245,0.4554945950769441,13,38.58427692307692,0.0,1.0,True,0.05448220946314069
IND501401AAC,IND500010AAA,14,8.904160894621803,8.054588759544147,14.527260066126795,5.037545683120404,13,14.988121428571429,0.0714285714285714,0.9285714285714286,True,0.05448220946314069
IND503111AAC,IND501359AAE,13,1.6449274170342452,1.8576373321522544,2.273070687959304,0.5657940182799318,13,185.0492,0.0,1.0,True,0.05448220946314069
IND505467AAA,IND505122AAA,13,1.7499996022728177,1.706800968571424,1.8407725395636736,0.14249491381493892,13,50.9205,0.0,1.0,True,0.05448220946314069
IND506001AAC,IND505467AAA,13,1.5833328935186406,1.6338499854590247,1.8794112055040593,0.1555533183477579,13,41.2917,0.0,1.0,True,0.05448220946314069
IND515004AAA,IND515671AAA,13,1.7749995562501109,2.637113932782724,3.7562488261722424,2.111414656549516,13,39.84929230769231,0.0,1.0,True,0.05448220946314069
IND515671AAA,IND515134AAA,13,1.542856702040942,1.5509856796724717,1.645424358008811,0.16810473792380826,13,36.56403076923077,0.0,1.0,True,0.05448220946314069
IND518002AAA,IND518401AAA,13,1.7857136479594116,1.813390705913876,2.190132133220014,0.284805480073281,13,31.922876923076924,0.0,1.0,True,0.05448220946314069
IND518002AAA,IND584101AAA,14,1.6067959605052464,1.586211761139522,1.8699132296712793,0.305996680751581,13,111.64293571428573,0.0714285714285714,0.9285714285714286,True,0.05448220946314069
IND523226AAA,IND523316AAB,13,1.9137927734840048,1.9071949645652155,2.036525809415993,0.1596763979236733,13,71.91066923076923,0.0,1.0,True,0.05448220946314069
IND530012AAA,IND530043AAA,13,2.562498398438501,2.8193774956973243,4.371514508527368,1.100480330508091,13,24.622792307692308,0.0,1.0,True,0.05448220946314069
IND531163AAA,IND535001AAA,13,2.2380941723361083,2.2427210675701605,2.5210513178677205,0.26478200888361403,13,26.41290769230769,0.0,1.0,True,0.05448220946314069
IND562132AAA,IND411033AAA,13,1.6286594510221966,1.6241512596763503,1.7291866809087701,0.0826241161255419,13,851.8271692307692,0.0,1.0,True,0.05448220946314069
IND562132AAA,IND462022AAA,13,1.8507042079746083,1.8950687199442167,1.999805502730771,0.2191402095677949,13,1486.1933153846153,0.0,1.0,True,0.05448220946314069
