node_id,hub_name,in_degree,out_degree,betweenness,closeness,clustering,in_degree_norm,out_degree_norm,betweenness_norm,closeness_norm,clustering_norm,importance_score,is_critical,sla_breach_count,sla_breach_rate,breach_share_pct,total_trips
IND791102AAA,Pasighat_MissonRd_D (Arunachal Pradesh),2,1,0.0024420006250093006,0.0014634146341463417,0.0,0.4444444444444444,0.2127659574468085,0.10042624545985857,0.07947385003150598,0.0,0.8371104973826174,False,6,1.0,0.012572817568417083,6
IND273155AAA,Anandnagar_LohiaDPP_D (Uttar Pradesh),1,2,5.208410839447016e-06,0.0032665505226480837,0.0,0.2222222222222222,0.425531914893617,0.00021419369842139244,0.1773969866774687,0.0,0.8253653174917294,False,7,1.0,0.014668287163153262,7
IND303338AAB,Phulera_NarenaRD_D (Rajasthan),2,1,6.696528222146163e-06,0.0029867713931376605,0.0,0.4444444444444444,0.2127659574468085,0.0002753918979703617,0.16220298488068663,0.0,0.8196887786699099,False,4,0.3333333333333333,0.008381878378944722,12
IND274304AAA,Kushinagar_KasyaDPP_D (Uttar Pradesh),2,1,0.0,0.0024069319640564824,0.0,0.4444444444444444,0.2127659574468085,0.0,0.13071356913076637,0.0,0.7879239710220193,False,9,1.0,0.018859226352625623,9
IND742226AAA,Sagardighi_UtBzrDPP_D (West Bengal),1,2,0.001628000416672867,0.001084010840108401,0.0,0.2222222222222222,0.425531914893617,0.06695083030657238,0.05886951854185627,0.0,0.7735744859642679,False,29,0.8055555555555556,0.06076861824734923,36
IND501359AAF,Hyderabad_Shamshbd_P (Telangana),3,0,0.0,0.001951219512195122,0.0,0.6666666666666666,0.0,0.0,0.10596513337534129,0.0,0.7726318000420079,False,59,1.0,0.12363270608943465,59
IND600044AAC,Chennai_Chrompet_PC (Tamil Nadu),3,0,0.0,0.001829268292682927,0.0,0.6666666666666666,0.0,0.0,0.09934231253938247,0.0,0.7660089792060492,False,54,1.0,0.11315535811575374,54
IND787001AAA,LakhimpurN_SashPhkn_D (Assam),2,1,0.0008162323844104822,0.0012195121951219512,0.0,0.4444444444444444,0.2127659574468085,0.03356721245260964,0.06622820835958831,0.0,0.7570058227034508,False,10,1.0,0.020954695947361802,10
IND768004AAD,Sambalpur_Central_H_2 (Orissa),1,2,3.720293456747868e-06,0.0015679442508710801,0.0,0.2222222222222222,0.425531914893617,0.00015299549887242314,0.08515055360518496,0.0,0.7330576862198966,False,5,1.0,0.010477347973680901,5
IND770001AAA,Sundargarh_DiyoDPP_D (Orissa),2,1,7.440586913495736e-07,0.0012195121951219512,0.0,0.4444444444444444,0.2127659574468085,3.059909977448464e-05,0.06622820835958831,0.0,0.7234692093506156,False,12,1.0,0.025145635136834165,12
IND676509AAA,Malappuram_Munduprm_D (Kerala),1,2,8.928704296194885e-06,0.0013008130081300813,0.0,0.2222222222222222,0.425531914893617,0.00036718919729381564,0.07064342225022753,0.0,0.7187647485633607,False,10,0.9090909090909091,0.020954695947361802,11
IND630561AAA,Sivaganga_Wardno3_D (Tamil Nadu),1,2,1.4509144481316686e-05,0.0009146341463414635,0.0,0.2222222222222222,0.425531914893617,0.0005966824456024503,0.049671156269691236,0.0,0.6980219758311329,False,36,1.0,0.07543690541050249,36
IND272001AAA,Basti_GndhiNgr_D (Uttar Pradesh),1,2,0.00041258054435333857,0.0006097560975609756,0.0,0.2222222222222222,0.425531914893617,0.01696720082495173,0.03311410417979416,0.0,0.6978354421205852,False,8,0.8,0.016763756757889443,10
IND283122AAB,Kirauli_AchneraRD_D (Uttar Pradesh),1,2,0.0004073721335138916,0.0006097560975609756,0.0,0.2222222222222222,0.425531914893617,0.01675300712653034,0.03311410417979416,0.0,0.6976212484221638,False,22,0.7857142857142857,0.04610033108419597,28
IND562114AAA,Hoskote_DC (Karnataka),1,2,0.0004070001041682168,0.0006097560975609756,0.0,0.2222222222222222,0.425531914893617,0.016737707576643095,0.03311410417979416,0.0,0.6976059488722766,False,37,1.0,0.07753237500523867,37
IND736135AAA,Dinhata_WrdN4DPP_D (West Bengal),1,2,1.4881173826991473e-06,0.0008130081300813008,0.0,0.2222222222222222,0.425531914893617,6.119819954896927e-05,0.0441521389063922,0.0,0.6919674742217805,False,19,1.0,0.039813922299987425,19
IND177101AAA,DehraGopipur_Central_D_1 (Himachal Pradesh),1,2,7.440586913495736e-07,0.0006097560975609756,0.0,0.2222222222222222,0.425531914893617,3.059909977448464e-05,0.03311410417979416,0.0,0.6808988403954079,False,6,1.0,0.012572817568417083,6
