trip_uuid,source_center,destination_center,route_type,segment_osrm_time,segment_actual_time,baseline_pred_min,graph_pred_min,baseline_err_pct,graph_err_pct,graph_wins
trip-153825469599648281,IND209304AAA,IND221313AAA,FTL,260.0,461.0,492.81,387.14,6.900136951769252,16.021447396793917,False
trip-153834401959311819,IND209304AAA,IND221313AAA,FTL,239.0,618.0,583.73,435.57,5.5461007028721685,29.519160282870565,False
trip-153842733674120456,IND209304AAA,IND221313AAA,FTL,264.0,527.0,530.48,390.13,0.6606273904471063,25.971058956160004,False
trip-153859330899951482,IND209304AAA,IND221313AAA,FTL,415.0,465.0,614.39,526.01,32.12698987735215,13.120531035424587,True
trip-153803674799495496,IND209304AAA,IND282001AAA,FTL,284.0,473.0,657.67,585.7,39.04278293472515,23.82690652280481,True
trip-153813054539491687,IND209304AAA,IND282001AAA,FTL,182.0,392.0,417.6,360.22,6.530660512496015,8.1079836800182,False
trip-153813013026652673,IND209304AAA,IND282001AAA,FTL,229.0,458.0,532.45,458.67,16.255980912254365,0.14688865484817237,True
trip-153838801231649649,IND209304AAA,IND282001AAA,FTL,267.0,523.0,694.33,540.86,32.75840861391611,3.4149581966485663,True
trip-153849686417985334,IND209304AAA,IND282001AAA,FTL,202.0,470.0,546.71,434.25,16.320917657081115,7.606512787945846,True
trip-153856777706525631,IND209304AAA,IND282001AAA,FTL,185.0,377.0,397.45,355.26,5.42553160487815,5.7653630986262385,False
trip-153857741094459492,IND209304AAA,IND282001AAA,FTL,290.0,489.0,638.01,529.35,30.47207011279397,8.252150511844757,True
trip-153817373947417088,IND209625AAA,IND241124AAB,FTL,64.0,95.0,80.22,84.87,15.554881848787005,10.660992314586853,True
trip-153825706695512642,IND209625AAA,IND241124AAB,FTL,65.0,86.0,74.78,81.28,13.041323284770169,5.491448020055179,True
trip-153834209743312636,IND209625AAA,IND241124AAB,FTL,63.0,89.0,72.88,80.28,18.109139431728405,9.802647498603685,True
trip-153849603527835480,IND209625AAA,IND241124AAB,FTL,64.0,83.0,70.89,77.41,14.594434255576996,6.737120711784719,True
trip-153858432149388555,IND209625AAA,IND241124AAB,FTL,65.0,92.0,74.13,84.47,19.427092179008152,8.180732233337876,True
trip-153808470204493565,IND209721AAB,IND209625AAA,FTL,31.0,36.0,36.26,35.46,0.7155948215060765,1.512559504296619,False
trip-153817373947417088,IND209721AAB,IND209625AAA,FTL,31.0,62.0,55.4,57.85,10.642814636230469,6.688410943946492,True
trip-153825706695512642,IND209721AAB,IND209625AAA,FTL,32.0,36.0,37.0,37.41,2.791139814588759,3.906568053218172,False
trip-153834209743312636,IND209721AAB,IND209625AAA,FTL,31.0,45.0,42.41,42.93,5.766533745659722,4.596632767873372,True
trip-153849603527835480,IND209721AAB,IND209625AAA,FTL,28.0,33.0,30.87,31.2,6.452999692974669,5.461706145760451,True
trip-153858432149388555,IND209721AAB,IND209625AAA,FTL,31.0,39.0,37.55,37.79,3.718703832381811,3.1061306000587763,True
trip-153818232740977359,IND209801AAA,IND209304AAA,Carting,51.0,259.0,267.02,450.89,3.0971217799831083,74.0876809786907,False
trip-153835049470574116,IND210001AAA,IND210427AAA,FTL,40.0,215.0,249.93,202.65,16.248722519985463,5.742386283669901,True
trip-153835049470574116,IND210427AAA,IND209304AAA,FTL,114.0,323.0,320.26,362.19,0.849286247702206,12.134368007332236,False
trip-153851953278320836,IND210431AAA,IND209304AAA,FTL,110.0,261.0,219.83,231.38,15.775167530980601,11.349229041330581,True
trip-153808742503821112,IND210501AAB,IND209304AAA,Carting,87.0,188.0,159.85,190.04,14.974147715467087,1.083429033410164,True
trip-153826227440102145,IND210501AAB,IND209304AAA,Carting,116.0,180.0,151.48,194.3,15.846184624565973,7.942952520783848,True
trip-153834792134153638,IND210501AAB,IND209304AAA,Carting,116.0,167.0,145.13,183.18,13.093046085563248,9.687396755741222,True
trip-153843787768708614,IND210501AAB,IND209304AAA,Carting,87.0,221.0,163.22,187.57,26.144940820754382,15.126410636222246,True
trip-153851978262728087,IND210501AAB,IND209304AAA,Carting,86.0,158.0,128.93,160.02,18.399105796331092,1.278309693485243,True
trip-153860680368478736,IND210501AAB,IND209304AAA,Carting,85.0,175.0,161.58,185.28,7.667558942522322,5.873006848690352,True
trip-153803674799495496,IND211002AAB,IND209304AAA,FTL,239.0,314.0,246.38,279.23,21.535365596698348,11.072476321565182,True
trip-153813013026652673,IND211002AAB,IND209304AAA,FTL,184.0,283.0,276.86,264.22,2.168074429245804,6.637353403958131,False
trip-153821542647958884,IND211002AAB,IND209304AAA,FTL,210.0,258.0,299.09,272.64,15.925550830456636,5.672648794181821,True
trip-153838801231649649,IND211002AAB,IND209304AAA,FTL,196.0,293.0,290.44,301.18,0.8742921588363909,2.792031980588491,False
trip-153849686417985334,IND211002AAB,IND209304AAA,FTL,210.0,425.0,353.57,335.74,16.807846966911764,21.001759229850812,False
trip-153857741094459492,IND211002AAB,IND209304AAA,FTL,145.0,267.0,240.27,220.5,10.00967418656367,17.417260520223802,False
trip-153801730203957725,IND211002AAB,IND211011AAA,Carting,7.0,33.0,43.89,32.22,33.00321174390388,2.3776354331958642,True
trip-153810620007948597,IND211002AAB,IND211011AAA,Carting,7.0,23.0,27.63,24.18,20.119658760402515,5.150834535043736,True
trip-153819027212623807,IND211002AAB,IND211011AAA,Carting,6.0,26.0,43.57,30.21,67.56132566011868,16.18404487422187,True
trip-153827537897882122,IND211002AAB,IND211011AAA,Carting,6.0,41.0,58.39,47.85,42.4167167849657,16.698689787698388,True
trip-153836318299130289,IND211002AAB,IND211011AAA,Carting,6.0,23.0,30.49,26.16,32.54670682160751,13.720169402615728,True
trip-153853610424599408,IND211002AAB,IND211011AAA,Carting,7.0,27.0,37.16,27.04,37.62536225495515,0.15956662223338733,True
trip-153813032129565303,IND211010AAB,IND211002AAB,Carting,6.0,24.0,41.42,35.83,72.57281939188638,49.30347266470028,True
trip-153801730203957725,IND211011AAA,IND212501AAA,Carting,23.0,101.0,102.48,88.84,1.4675329227258664,12.043209272204516,False
trip-153810620007948597,IND211011AAA,IND212501AAA,Carting,21.0,77.0,79.44,81.82,3.1736596838220374,6.256352759351029,False
trip-153827537897882122,IND211011AAA,IND212501AAA,Carting,21.0,70.0,65.88,63.02,5.888050624302455,9.971847514510495,False
trip-153836318299130289,IND211011AAA,IND212501AAA,Carting,20.0,117.0,103.92,95.66,11.182807857154781,18.238664962600694,False
trip-153853610424599408,IND211011AAA,IND212501AAA,Carting,20.0,89.0,94.01,86.22,5.629481626360604,3.129021046256042,True
trip-153801730203957725,IND212402AAA,IND211002AAB,Carting,35.0,1042.0,982.09,1000.67,5.749242273722409,3.966233172881507,True
trip-153810620007948597,IND212402AAA,IND211002AAB,Carting,37.0,1051.0,1018.16,1063.51,3.124256660323501,1.1907583226748735,True
trip-153819027212623807,IND212402AAA,IND211002AAB,Carting,36.0,1047.0,1096.73,1047.11,4.749386267311366,0.01054230970279476,True
trip-153827537897882122,IND212402AAA,IND211002AAB,Carting,38.0,1108.0,1129.48,1056.57,1.9390119972642148,4.641892713374688,False
trip-153836318299130289,IND212402AAA,IND211002AAB,Carting,38.0,954.0,996.82,1052.47,4.488963001179245,10.321572651944694,False
trip-153853610424599408,IND212402AAA,IND211002AAB,Carting,38.0,1137.0,1012.14,1062.05,10.981915556975594,6.592327136151434,True
trip-153801730203957725,IND212501AAA,IND212402AAA,Carting,25.0,41.0,36.37,39.76,11.287410084794207,3.0350100060313525,True
trip-153810620007948597,IND212501AAA,IND212402AAA,Carting,24.0,41.0,38.13,40.15,6.991056116615854,2.0616750107922766,True
trip-153827537897882122,IND212501AAA,IND212402AAA,Carting,24.0,44.0,37.04,41.82,15.81747748635032,4.951301195297233,True
trip-153836318299130289,IND212501AAA,IND212402AAA,Carting,24.0,41.0,35.27,37.98,13.983470637623856,7.366929449488545,True
trip-153853610424599408,IND212501AAA,IND212402AAA,Carting,25.0,45.0,41.02,47.28,8.834660847981771,5.0702293580985245,True
trip-153835049470574116,IND212601AAA,IND210001AAA,FTL,63.0,149.0,158.59,150.0,6.439536689911912,0.6741644571586554,True
trip-153843731110757063,IND212601AAA,IND210001AAA,FTL,53.0,170.0,165.83,158.76,2.4551930147058822,6.613013690556266,False
trip-153851938027435025,IND212601AAA,IND210001AAA,FTL,55.0,145.0,140.99,134.94,2.768133755387931,6.936361733614086,False
trip-153860557894339546,IND212601AAA,IND210001AAA,FTL,62.0,153.0,157.1,151.95,2.6795630361519605,0.6861703448210844,True
trip-153848918224290628,IND221303AAA,IND231001AAA,FTL,21.0,41.0,44.81,43.45,9.30133912621475,5.9658524243708655,True
trip-153803674799495496,IND221313AAA,IND211002AAB,FTL,113.0,401.0,482.32,527.65,20.2798667394015,31.582690101861786,False
trip-153813013026652673,IND221313AAA,IND211002AAB,FTL,113.0,372.0,455.69,482.45,22.49666439589634,29.690471327642378,False
trip-153821542647958884,IND221313AAA,IND211002AAB,FTL,113.0,403.0,470.62,524.18,16.778541735324907,30.06824365161936,False
trip-153838801231649649,IND221313AAA,IND211002AAB,FTL,112.0,346.0,453.28,488.76,31.0067237457099,41.260935313641916,False
trip-153849686417985334,IND221313AAA,IND211002AAB,FTL,113.0,287.0,319.99,434.81,11.493802485981055,51.50261252182481,False
trip-153857741094459492,IND221313AAA,IND211002AAB,FTL,118.0,373.0,516.28,535.83,38.41160014870979,43.653568026954034,False
trip-153830066027083341,IND221313AAA,IND221010AAA,Carting,8.0,14.0,12.89,11.1,7.914767946515765,20.742713726845263,False
trip-153839170985986650,IND221313AAA,IND221010AAA,Carting,7.0,50.0,79.55,62.12,59.10862731933594,24.23176040607362,True
trip-153848918224290628,IND221313AAA,IND221401AAA,FTL,35.0,585.0,1048.76,829.32,79.27515274439104,41.76429496683997,True
trip-153856457715902602,IND221313AAA,IND222136AAA,FTL,41.0,734.0,727.83,620.92,0.8401896713215259,15.405967378320511,False
trip-153805391784007900,IND221313AAA,IND232101AAB,Carting,41.0,631.0,729.86,642.26,15.66682504209588,1.78523612178899,True
trip-153822725087114637,IND221313AAA,IND232101AAB,Carting,37.0,662.0,704.9,660.3,6.480688919113482,0.25663735448134034,True
trip-153849347351350491,IND221313AAA,IND232101AAB,Carting,40.0,518.0,391.21,446.42,24.47753081450591,13.818027455424305,True
trip-153813709041473484,IND221313AAA,IND276128AAA,FTL,130.0,890.0,488.35,626.13,45.12868474038799,29.647879826915556,True
trip-153831441590311298,IND221313AAA,IND276128AAA,FTL,99.0,770.0,495.56,679.51,35.640944443739855,11.752303308590625,True
trip-153848918224290628,IND221401AAA,IND221303AAA,FTL,16.0,39.0,38.21,39.44,2.036314744215745,1.1225196048666766,True
trip-153808811080130071,IND221706AAA,IND273014AAB,FTL,120.0,341.0,339.98,303.27,0.29829366465817453,11.064556686739557,False
trip-153817750241017024,IND221706AAA,IND273014AAB,FTL,120.0,283.0,308.02,298.85,8.841028651584585,5.5992966610548,True
trip-153826620912653752,IND221706AAA,IND273014AAB,FTL,120.0,323.0,351.85,311.86,8.93092672153154,3.4484805837913965,True
trip-153856457715902602,IND222125AAB,IND222001AAA,FTL,18.0,50.0,54.44,50.88,8.877418518066406,1.76440160591639,True
trip-153804609837438312,IND223101AAB,IND222125AAB,FTL,26.0,34.0,39.34,38.47,15.720322552849264,13.152374143751294,True
trip-153813709041473484,IND223101AAB,IND222125AAB,FTL,26.0,56.0,52.4,57.59,6.43667493547712,2.8380945833995166,True
trip-153831441590311298,IND223101AAB,IND222125AAB,FTL,26.0,68.0,74.48,71.66,9.536170959472656,5.38637664865214,True
trip-153856457715902602,IND223101AAB,IND222125AAB,FTL,26.0,44.0,43.56,45.48,1.0011846368963069,3.3746602308106977,False
trip-153802315581973568,IND224001AAA,IND224141AAB,Carting,26.0,77.0,95.47,80.96,23.98855035955256,5.14906432037754,True
trip-153845541628151872,IND224001AAA,IND224141AAB,FTL,24.0,82.0,90.99,77.09,10.964491309189214,5.984046396520049,True
trip-153854136595761677,IND224001AAA,IND224141AAB,FTL,23.0,78.0,91.69,74.29,17.54597394894331,4.756271805057093,True
trip-153802315581973568,IND224141AAB,IND224122AAA,Carting,19.0,50.0,56.09,53.45,12.1826171875,6.891248775100493,True
trip-153812144392461021,IND224141AAB,IND224122AAA,Carting,19.0,48.0,60.29,56.43,25.60754617055257,17.552846956902712,True
trip-153836842657433535,IND224141AAB,IND224122AAA,Carting,18.0,57.0,62.29,58.5,9.286090783905564,2.6334852726690587,True
trip-153845541628151872,IND224141AAB,IND224122AAA,FTL,18.0,55.0,53.78,55.76,2.219390869140625,1.3733054557866096,True
trip-153801386437307256,IND226004AAA,IND226016AAA,Carting,27.0,115.0,125.63,114.68,9.244371497112772,0.27988706500294663,True
trip-153819137768228449,IND226004AAA,IND226016AAA,Carting,20.0,77.0,85.29,77.81,10.771337732092126,1.0578579261908991,True
trip-153805391784007900,IND232101AAB,IND232104AAB,Carting,10.0,17.0,17.45,18.01,2.629560582778033,5.935234857357585,False
trip-153822725087114637,IND232101AAB,IND232104AAB,Carting,10.0,44.0,28.95,30.34,34.194135665893555,31.036758311401634,True
trip-153849347351350491,IND232101AAB,IND232104AAB,Carting,12.0,50.0,49.52,52.71,0.9614486694335938,5.415771020033816,False
trip-153805391784007900,IND232104AAB,IND233221AAC,Carting,85.0,86.0,91.53,88.55,6.426647097565406,2.968591210086525,True
trip-153822725087114637,IND232104AAB,IND233221AAC,Carting,147.0,197.0,132.06,126.32,32.96698555728506,35.876522472074704,False
trip-153849603527835480,IND241124AAB,IND242001AAA,FTL,15.0,37.0,40.77,36.39,10.189386316247887,1.6524740463599668,True
trip-153849603527835480,IND242001AAA,IND242307AAB,FTL,13.0,81.0,84.41,96.12,4.215918646918403,18.660655720944767,False
trip-153808470204493565,IND242307AAB,IND207247AAB,FTL,144.0,304.0,232.32,255.29,23.57809167159231,16.02411425537659,True
trip-153817373947417088,IND242307AAB,IND207247AAB,FTL,144.0,265.0,207.86,245.38,21.56402587890625,7.403417944400642,True
trip-153825706695512642,IND242307AAB,IND207247AAB,FTL,142.0,292.0,220.49,251.8,24.489217261745505,13.766880096930112,True
trip-153834209743312636,IND242307AAB,IND207247AAB,FTL,142.0,293.0,225.65,247.52,22.98698034709631,15.523227826854946,True
trip-153815641467230437,IND243001AAA,IND243503AAB,FTL,32.0,62.0,65.91,63.77,6.298582015498992,2.861282920369719,True
trip-153824495135782386,IND243001AAA,IND243503AAB,FTL,31.0,57.0,60.97,60.09,6.95750587864926,5.422568890803834,True
trip-153833014740962505,IND243001AAA,IND243503AAB,FTL,32.0,60.0,60.37,58.43,0.608832041422526,2.61597068629019,False
trip-153858917190862399,IND243001AAA,IND243503AAB,FTL,37.0,56.0,64.44,65.88,15.079266684395925,17.642052621028398,False
trip-153842258720519837,IND243001AAA,IND244901AAB,FTL,44.0,98.0,124.48,114.93,27.017157418387278,17.2705762760368,True
trip-153807309393960787,IND243002AAA,IND243503AAB,FTL,32.0,58.0,63.77,58.6,9.94525777882543,1.032184781944668,True
trip-153833027888212144,IND243201AAA,IND262001AAA,Carting,42.0,81.0,93.44,87.86,15.361729374638312,8.465202586760153,True
trip-153850547628590872,IND243201AAA,IND262001AAA,Carting,40.0,96.0,102.31,92.0,6.57048225402832,4.171382553487183,True
trip-153809049309540461,IND243301AAB,IND244901AAB,FTL,84.0,123.0,103.66,99.73,15.723475014291157,18.92240578753157,False
trip-153817365641274111,IND243301AAB,IND244901AAB,FTL,84.0,110.0,99.86,98.24,9.222183227539062,10.693438638426084,False
trip-153860665408396316,IND243301AAB,IND244901AAB,FTL,85.0,221.0,246.27,205.51,11.433659203991093,7.008592470767989,True
trip-153807309393960787,IND243503AAB,IND244901AAB,FTL,77.0,322.0,269.68,298.87,16.248051424204192,7.184416115997956,True
trip-153815641467230437,IND243503AAB,IND244901AAB,FTL,65.0,122.0,136.54,155.56,11.91837748543161,27.5064926489571,False
trip-153824495135782386,IND243503AAB,IND244901AAB,FTL,72.0,140.0,156.13,168.88,11.51810782296317,20.625082562409887,False
trip-153858917190862399,IND243503AAB,IND244901AAB,FTL,72.0,181.0,164.03,180.3,9.376390994583046,0.3885126763541971,True
trip-153802756674571050,IND244001AAA,IND263153AAB,FTL,89.0,163.0,154.15,158.55,5.4320072103863115,2.7271970228348805,True
trip-153811386533489399,IND244001AAA,IND263153AAB,FTL,93.0,209.0,172.83,180.84,17.30718293258448,13.475007850737427,True
trip-153819244670759138,IND244001AAA,IND263153AAB,FTL,91.0,136.0,127.96,137.16,5.913818583768957,0.8512358430245324,True
trip-153828063828252978,IND244001AAA,IND263153AAB,FTL,93.0,179.0,163.21,169.53,8.820790551894204,5.288788656860449,True
trip-153835884405657076,IND244001AAA,IND263153AAB,FTL,92.0,170.0,156.94,158.86,7.681148753446691,6.554444846583214,True
trip-153845609143764342,IND244001AAA,IND263153AAB,FTL,88.0,182.0,160.26,162.85,11.942517626416551,10.519512920210786,True
trip-153853192947237024,IND244001AAA,IND263153AAB,FTL,88.0,163.0,149.79,157.91,8.106152119080713,3.1246139674065563,True
trip-153803775952929181,IND244221AAA,IND131028AAB,FTL,171.0,226.0,255.92,234.87,13.236857726510648,3.924188175694323,True
trip-153812399704893780,IND244221AAA,IND131028AAB,FTL,232.0,240.0,315.37,313.23,31.403846740722656,30.51174032349112,True
trip-153828978240471019,IND244221AAA,IND131028AAB,FTL,147.0,231.0,227.83,239.53,1.3732117491883116,3.694338580434531,False
trip-153837610444867840,IND244221AAA,IND131028AAB,FTL,124.0,210.0,198.91,203.97,5.282236735026042,2.869627157417085,True
trip-153847006394236898,IND244221AAA,IND131028AAB,FTL,123.0,250.0,210.8,221.74,15.680694580078125,11.302504444520151,True
trip-153855672278654644,IND244221AAA,IND131028AAB,FTL,128.0,198.0,198.54,203.54,0.2733172792376894,2.796047224736462,False
trip-153803775952929181,IND244235AAA,IND244901AAB,FTL,104.0,88.0,84.44,86.6,4.04930981722745,1.5943087108444296,True
trip-153812399704893780,IND244235AAA,IND244901AAB,FTL,104.0,91.0,84.44,86.29,7.21251938369248,5.172921518859483,True
trip-153828978240471019,IND244235AAA,IND244901AAB,FTL,116.0,85.0,90.1,86.8,6.0013894473805145,2.1164213584007747,True
trip-153837610444867840,IND244235AAA,IND244901AAB,FTL,104.0,166.0,120.55,109.24,27.38243011106928,34.193363857884314,False
trip-153847006394236898,IND244235AAA,IND244901AAB,FTL,103.0,98.0,88.14,85.24,10.064269085319674,13.016610949675957,False
trip-153855672278654644,IND244235AAA,IND244901AAB,FTL,121.0,100.0,134.9,93.73,34.898284912109375,6.267399900889855,True
trip-153825759671059666,IND244301AAA,IND244412AAA,FTL,32.0,58.0,54.8,57.59,5.518163483718346,0.7029156590170491,True
trip-153852456145002422,IND244301AAA,IND244412AAA,FTL,31.0,54.0,46.98,50.3,13.002600493254485,6.849508656852521,True
trip-153860665408396316,IND244301AAA,IND244412AAA,FTL,32.0,56.0,51.8,54.67,7.498822893415179,2.3730775206191774,True
trip-153852456145002422,IND244412AAA,IND243301AAB,FTL,87.0,62.0,64.01,67.54,3.2378535116872476,8.940500608181466,False
trip-153860665408396316,IND244412AAA,IND243301AAB,FTL,87.0,65.0,64.58,66.41,0.6499774639423077,2.16946490656616,False
trip-153825759671059666,IND244412AAA,IND244901AAB,FTL,145.0,224.0,184.42,160.31,17.669950212751115,28.43486781360829,False
trip-153852260081528677,IND244601AAB,IND244901AAB,FTL,90.0,80.0,87.75,84.57,9.687423706054688,5.713058039252523,True
trip-153818691254985860,IND244713AAA,IND244715AAA,FTL,35.0,44.0,39.64,41.12,9.916357560591264,6.54394806765648,True
trip-153808723894040134,IND244713AAA,IND263401AAA,FTL,21.0,42.0,40.85,41.86,2.7430125645228793,0.3351273069949032,True
trip-153834593178215129,IND244713AAA,IND263401AAA,FTL,21.0,51.0,50.96,49.69,0.06920309627757353,2.5761921751782166,False
trip-153843278658735206,IND244713AAA,IND263401AAA,FTL,22.0,50.0,48.98,51.05,2.043243408203125,2.0978031444260665,False
trip-153851644666587536,IND244713AAA,IND263401AAA,FTL,22.0,47.0,43.95,46.21,6.499164662462601,1.6811538470924556,True
trip-153859603936924192,IND244713AAA,IND263401AAA,FTL,21.0,45.0,42.89,45.05,4.682286580403646,0.11165601479482411,True
trip-153808723894040134,IND244715AAA,IND244713AAA,FTL,38.0,44.0,35.99,38.65,18.19831674749201,12.160214937903179,True
trip-153834593178215129,IND244715AAA,IND244713AAA,FTL,38.0,41.0,35.95,37.72,12.311749342011243,7.996127509018834,True
trip-153843278658735206,IND244715AAA,IND244713AAA,FTL,38.0,45.0,38.24,39.39,15.020616319444443,12.456687370042959,True
trip-153851644666587536,IND244715AAA,IND244713AAA,FTL,38.0,39.0,33.5,36.34,14.09324254745092,6.83257627045575,True
trip-153859603936924192,IND244715AAA,IND244713AAA,FTL,37.0,42.0,36.8,38.6,12.382180350167411,8.105195506604648,True
trip-153818691254985860,IND244715AAA,IND263401AAA,FTL,60.0,83.0,73.75,70.57,11.146811979362765,14.9723509850611,False
trip-153807309393960787,IND244901AAB,IND243002AAA,FTL,44.0,80.0,83.96,85.12,4.950828552246094,6.403224415079638,False
trip-153815641467230437,IND244901AAB,IND243002AAA,FTL,44.0,116.0,99.27,99.62,14.419726667733029,14.11728461636079,True
trip-153824495135782386,IND244901AAB,IND243002AAA,FTL,56.0,101.0,98.9,97.42,2.081820044187036,3.5449068510739505,False
trip-153833014740962505,IND244901AAB,IND243002AAA,FTL,43.0,149.0,112.91,112.64,24.219692153418624,24.401899139461587,False
trip-153842258720519837,IND244901AAB,IND243002AAA,FTL,44.0,110.0,97.16,94.22,11.67416659268466,14.342661397767968,False
trip-153858917190862399,IND244901AAB,IND243002AAA,FTL,44.0,126.0,103.16,102.24,18.125933692568825,18.85408633835685,False
trip-153842258720519837,IND244901AAB,IND243503AAB,FTL,64.0,344.0,281.1,332.52,18.283498009970025,3.3376057734492925,True
trip-153803775952929181,IND244901AAB,IND244221AAA,FTL,110.0,71.0,102.74,83.03,44.701063129263865,16.938507485300843,True
trip-153812399704893780,IND244901AAB,IND244221AAA,FTL,109.0,71.0,91.04,79.0,28.228072045554576,11.262489008516607,True
trip-153828978240471019,IND244901AAB,IND244221AAA,FTL,122.0,101.0,136.37,85.61,35.01642812596689,15.233948333059486,True
trip-153837610444867840,IND244901AAB,IND244221AAA,FTL,110.0,164.0,135.01,104.43,17.675762641720656,36.32477810848295,False
trip-153847006394236898,IND244901AAB,IND244221AAA,FTL,109.0,166.0,122.63,89.73,26.127757796322005,45.94394862201772,False
trip-153855672278654644,IND244901AAB,IND244221AAA,FTL,110.0,94.0,116.12,88.74,23.532656405834445,5.597261275760837,True
trip-153825759671059666,IND244901AAB,IND244301AAA,FTL,111.0,86.0,92.11,84.53,7.098912083825399,1.7112452841514483,True
trip-153852456145002422,IND244901AAB,IND244301AAA,FTL,111.0,80.0,85.62,83.83,7.020626068115235,4.790577495864525,True
trip-153860665408396316,IND244901AAB,IND244301AAA,FTL,111.0,112.0,106.76,95.29,4.674339294433594,14.916352666710633,False
trip-153833027888212144,IND244901AAB,IND244921AAB,Carting,30.0,55.0,51.17,53.0,6.9716713645241475,3.638204361585764,True
trip-153809008802696701,IND244901AAB,IND246725AAB,FTL,140.0,122.0,136.41,131.22,11.813854780353484,7.55494628474303,True
trip-153817011904175479,IND244901AAB,IND246725AAB,FTL,143.0,140.0,147.55,135.3,5.390625,3.360569065106611,True
trip-153825769871668600,IND244901AAB,IND246725AAB,FTL,140.0,141.0,146.86,138.03,4.154178267675088,2.1049540476406685,True
trip-153834620310770773,IND244901AAB,IND246725AAB,FTL,142.0,143.0,137.28,131.24,3.9989978283435312,8.223297328341825,False
trip-153860637694082787,IND244901AAB,IND246725AAB,FTL,142.0,133.0,149.12,140.8,12.122671944754464,5.86741741316765,True
trip-153850547628590872,IND244901AAC,IND244921AAB,Carting,26.0,41.0,38.28,39.48,6.644476913824314,3.718432736145421,True
trip-153850547628590872,IND244921AAB,IND243201AAA,Carting,63.0,101.0,114.39,92.9,13.257085214747061,8.016432785273684,True
trip-153852304243349938,IND245101AAA,IND201007AAA,Carting,48.0,144.0,132.1,112.84,8.265378740098742,21.63555319901132,False
trip-153861034802474617,IND245101AAA,IND201007AAA,Carting,50.0,121.0,115.31,112.27,4.699997074347882,7.217540574855205,False
trip-153819136832312860,IND246001AAA,IND249201AAA,FTL,161.0,197.0,235.54,140.95,19.56402928696066,28.45365527559853,False
trip-153828055482542359,IND246001AAA,IND249201AAA,FTL,160.0,251.0,258.69,183.35,3.0647186644048805,26.950214928520367,False
trip-153836464139936148,IND246001AAA,IND249201AAA,FTL,159.0,213.0,238.97,146.74,12.193434451107688,31.106757504261008,False
trip-153853597698221837,IND246001AAA,IND249201AAA,FTL,163.0,197.0,235.22,141.36,19.40230161405457,28.242495782042347,False
trip-153809883159206653,IND246149AAA,IND249407AAA,FTL,61.0,140.0,152.17,146.08,8.69293212890625,4.346202008246455,True
trip-153827427372461303,IND246149AAA,IND249407AAA,FTL,61.0,155.0,192.41,164.13,24.133153115549394,5.887641617777915,True
trip-153835953681712049,IND246149AAA,IND249407AAA,FTL,59.0,167.0,182.01,167.86,8.985727275916917,0.5141718068376824,True
trip-153852935161080702,IND246149AAA,IND249407AAA,FTL,61.0,131.0,145.92,142.61,11.392794310591603,8.861210722447277,True
trip-153803667300905115,IND246174AAA,IND246444AAB,FTL,94.0,137.0,106.99,118.71,21.90374666756957,13.349302985239165,True
trip-153821166795905376,IND246174AAA,IND246444AAB,FTL,91.0,116.0,101.72,110.27,12.307758989005253,4.935981858078644,True
trip-153830102564501058,IND246174AAA,IND246444AAB,FTL,93.0,137.0,107.8,117.86,21.310725525347856,13.971834249782447,True
trip-153838455977333867,IND246174AAA,IND246444AAB,FTL,90.0,104.0,93.13,94.71,10.448631873497597,8.92867264268773,True
trip-153855573841583605,IND246174AAA,IND246444AAB,FTL,92.0,102.0,96.86,103.71,5.037060905905331,1.6784041434998132,True
trip-153803667300905115,IND246424AAA,IND246174AAA,FTL,140.0,1167.0,1010.31,465.02,13.426887100337403,60.15212986042429,False
trip-153812542881703565,IND246424AAA,IND246174AAA,FTL,134.0,162.0,160.68,160.98,0.8121725953655479,0.6297055778853424,True
trip-153821166795905376,IND246424AAA,IND246174AAA,FTL,141.0,1065.0,946.41,460.14,11.134772502200704,56.79441883994441,False
trip-153830102564501058,IND246424AAA,IND246174AAA,FTL,139.0,158.0,179.06,175.02,13.330087782461433,10.770846092243534,True
trip-153838455977333867,IND246424AAA,IND246174AAA,FTL,135.0,166.0,154.44,161.72,6.962576257177146,2.580028351298811,True
trip-153855573841583605,IND246424AAA,IND246174AAA,FTL,140.0,190.0,156.18,188.6,17.802252518503288,0.737126974225571,True
trip-153803667300905115,IND246444AAB,IND246424AAA,FTL,38.0,56.0,54.64,55.47,2.4349076407296315,0.9511444941199265,True
trip-153821166795905376,IND246444AAB,IND246424AAA,FTL,41.0,60.0,56.38,59.38,6.030235290527344,1.0365008807169098,True
trip-153830102564501058,IND246444AAB,IND246424AAA,FTL,41.0,50.0,48.05,50.21,3.9070053100585938,0.42029142103062617,True
trip-153855573841583605,IND246444AAB,IND246424AAA,FTL,41.0,54.0,51.15,52.81,5.286972611038773,2.2081397414604815,True
trip-153809008802696701,IND246701AAA,IND246763AAA,FTL,24.0,44.0,47.94,43.74,8.946774222634057,0.5929140649006374,True
trip-153817011904175479,IND246701AAA,IND246763AAA,FTL,25.0,45.0,45.96,44.28,2.1344926622178817,1.5939663376692674,True
trip-153825769871668600,IND246701AAA,IND246763AAA,FTL,24.0,83.0,90.52,74.59,9.05604534838573,10.138280175755456,False
trip-153809008802696701,IND246725AAB,IND246701AAA,FTL,33.0,44.0,46.04,43.87,4.63334863836115,0.2986467121486475,True
